n_thds 1000 10000 100000 1000000
2 0.5371660859465727 0.40887480190174746 0.2833329776108285 0.07777041154570966
3 3.8716664410450616 2.848730724540639 3.108125413527394 2.452036202957351
4 6.633274671720593 6.1345350730245825 6.3917998847459145 6.879813806858744
